"","feelings_life","income_family","own_rent","average_hours_worked","income_1","income_2","income_3","income_4","income_5","income_6","own","rent","idk","work_hours_1","work_hours_2","work_hours_3","work_hours_4","work_hours_5","work_hours_6"
"189",9,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"190",7,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","Don't know",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"191",8,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"192",7,"$125,000 and more","Rented, even if no cash rent is paid","30.0 to 40.0 hours",0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"193",9,"$125,000 and more","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
"194",10,"$125,000 and more","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
"195",5,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"196",8,"$100,000 to $ 124,999","Don't know","30.0 to 40.0 hours",0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
"197",10,"$125,000 and more","Owned by you or a member of this household, even if it i...","40.1 to 50.0 hours",0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
"198",10,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","50.1 hours and more",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"199",9,"$25,000 to $49,999","Rented, even if no cash rent is paid","30.0 to 40.0 hours",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"200",10,"$25,000 to $49,999","Rented, even if no cash rent is paid","40.1 to 50.0 hours",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"201",7,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"202",8,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"203",6,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"204",8,"$125,000 and more","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
"205",10,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","Don't know",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"206",9,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","Don't know",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"207",9,"$125,000 and more","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"208",9,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"209",10,"Less than $25,000","Rented, even if no cash rent is paid","Don't know",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"210",7,"$25,000 to $49,999","Rented, even if no cash rent is paid","30.0 to 40.0 hours",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"211",9,"Less than $25,000","Owned by you or a member of this household, even if it i...","50.1 hours and more",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"212",6,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"213",8,"$125,000 and more","Rented, even if no cash rent is paid","30.0 to 40.0 hours",0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"214",9,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"215",10,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","50.1 hours and more",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"216",8,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"217",8,"Less than $25,000","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"218",9,"$100,000 to $ 124,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
"219",10,"Less than $25,000","Owned by you or a member of this household, even if it i...","50.1 hours and more",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"220",5,"Less than $25,000","Rented, even if no cash rent is paid","Don't know",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"221",8,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","Don't know",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"222",9,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"223",4,"$125,000 and more","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"224",10,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"225",7,"$50,000 to $74,999","Rented, even if no cash rent is paid","30.0 to 40.0 hours",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"226",10,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","Don't know",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"227",1,"Less than $25,000","Rented, even if no cash rent is paid","Don't know",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"228",9,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"229",9,"Less than $25,000","Owned by you or a member of this household, even if it i...","Don't know",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"230",8,"Less than $25,000","Owned by you or a member of this household, even if it i...","Don't know",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"231",10,"$125,000 and more","Owned by you or a member of this household, even if it i...","50.1 hours and more",0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"232",9,"Less than $25,000","Rented, even if no cash rent is paid","50.1 hours and more",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"233",5,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"234",7,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"235",8,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","50.1 hours and more",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"236",8,"$125,000 and more","Owned by you or a member of this household, even if it i...","50.1 hours and more",0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"237",8,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"238",10,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","Don't know",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"239",9,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"240",5,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"241",8,"$25,000 to $49,999","Rented, even if no cash rent is paid","Don't know",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"242",8,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"243",5,"$125,000 and more","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
"244",6,"$25,000 to $49,999","Rented, even if no cash rent is paid","Don't know",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"245",9,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"246",10,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","50.1 hours and more",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"247",9,"$125,000 and more","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"248",9,"$100,000 to $ 124,999","Rented, even if no cash rent is paid","Don't know",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"249",9,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"250",5,"Less than $25,000","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"251",8,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"252",8,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"253",10,"$125,000 and more","Owned by you or a member of this household, even if it i...","50.1 hours and more",0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"254",8,"$75,000 to $99,999","Rented, even if no cash rent is paid","30.0 to 40.0 hours",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"255",8,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"256",10,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"257",10,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"258",8,"$125,000 and more","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
"259",2,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","40.1 to 50.0 hours",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"260",10,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","Don't know",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"261",9,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"262",5,"$125,000 and more","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
"263",9,"$100,000 to $ 124,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
"264",7,"$25,000 to $49,999","Rented, even if no cash rent is paid","30.0 to 40.0 hours",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"265",7,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","50.1 hours and more",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"266",8,"$125,000 and more","Rented, even if no cash rent is paid","30.0 to 40.0 hours",0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"267",9,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"268",8,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","Don't know",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"269",9,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"270",8,"$125,000 and more","Owned by you or a member of this household, even if it i...","40.1 to 50.0 hours",0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
"271",1,"$125,000 and more","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"272",9,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"273",7,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"274",8,"$50,000 to $74,999","Rented, even if no cash rent is paid","Don't know",0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"275",10,"$125,000 and more","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
"276",8,"$100,000 to $ 124,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"277",10,"Less than $25,000","Rented, even if no cash rent is paid","Don't know",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"278",10,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"279",8,"$75,000 to $99,999","Rented, even if no cash rent is paid","Don't know",0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"280",9,"$125,000 and more","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"281",7,"Less than $25,000","Rented, even if no cash rent is paid","0.1 to 29.9 hours",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"282",10,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"283",9,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","Don't know",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"284",6,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"285",8,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"286",10,"$100,000 to $ 124,999","Owned by you or a member of this household, even if it i...","40.1 to 50.0 hours",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
"287",8,"$25,000 to $49,999","Rented, even if no cash rent is paid","30.0 to 40.0 hours",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"288",8,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","Don't know",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"289",8,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","40.1 to 50.0 hours",0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"290",9,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"291",8,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"292",10,"$75,000 to $99,999","Rented, even if no cash rent is paid","30.0 to 40.0 hours",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"293",10,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"294",8,"Less than $25,000","Rented, even if no cash rent is paid","Don't know",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"295",8,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"296",5,"Less than $25,000","Rented, even if no cash rent is paid","Don't know",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"297",7,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"298",9,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","50.1 hours and more",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"299",9,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"300",9,"$25,000 to $49,999","Rented, even if no cash rent is paid","Don't know",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"301",8,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"302",5,"Less than $25,000","Rented, even if no cash rent is paid","Don't know",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"303",10,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","Don't know",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"304",7,"$25,000 to $49,999","Rented, even if no cash rent is paid","30.0 to 40.0 hours",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"305",9,"$125,000 and more","Rented, even if no cash rent is paid","30.0 to 40.0 hours",0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"306",8,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","50.1 hours and more",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"307",7,"$50,000 to $74,999","Rented, even if no cash rent is paid","Don't know",0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"308",10,"$125,000 and more","Owned by you or a member of this household, even if it i...","50.1 hours and more",0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"309",8,"$50,000 to $74,999","Rented, even if no cash rent is paid","Don't know",0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"310",9,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"311",7,"Less than $25,000","Rented, even if no cash rent is paid","Don't know",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"312",6,"$125,000 and more","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"313",8,"$100,000 to $ 124,999","Rented, even if no cash rent is paid","50.1 hours and more",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"314",7,"$75,000 to $99,999","Rented, even if no cash rent is paid","40.1 to 50.0 hours",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
"315",4,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"316",9,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"317",9,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","40.1 to 50.0 hours",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"318",9,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","Don't know",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"319",0,"Less than $25,000","Rented, even if no cash rent is paid","Don't know",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"320",8,"$100,000 to $ 124,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
"321",6,"$25,000 to $49,999","Rented, even if no cash rent is paid","30.0 to 40.0 hours",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"322",7,"Less than $25,000","Rented, even if no cash rent is paid","Don't know",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"323",10,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"324",8,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"325",7,"$25,000 to $49,999","Rented, even if no cash rent is paid","40.1 to 50.0 hours",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"326",5,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"327",8,"$50,000 to $74,999","Rented, even if no cash rent is paid","Don't know",0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"328",7,"$25,000 to $49,999","Rented, even if no cash rent is paid","0.1 to 29.9 hours",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
"329",0,"Less than $25,000","Owned by you or a member of this household, even if it i...","50.1 hours and more",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"330",8,"$125,000 and more","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"331",9,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"332",10,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","40.1 to 50.0 hours",0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"333",10,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"334",10,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"335",8,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"336",8,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"337",8,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"338",8,"Less than $25,000","Owned by you or a member of this household, even if it i...","Don't know",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"339",8,"$125,000 and more","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
